delta,theta,alpha,beta,gamma,f1,f2,f3,f4,beta_alpha,gamma_power,theta_alpha,stress_index,engagement_index,is_focus,is_memory,is_relaxed,is_stressed,is_engaged,score,eye_label,score_label
10753879.597994998,18182271.668504998,19218827.689225003,18571687.75315,7431258.7922600005,4305.419285714285,186.1402635289654,4620.0,4031.28,0.9663278142381814,7431258.7922600005,0.9460655958062368,1.3529933753444883,0.4965545952410925,0,0,1,1,0,2,0,0
10726419.996059999,18138919.79175,19185132.31835,18521103.963933337,7411021.791573335,4300.257142857142,186.25228122969474,4619.49,4029.23,0.965388388080988,7411021.791573335,0.9454675365673515,1.351678233185915,0.49622436249147167,0,0,1,1,0,2,0,0
10715543.627775002,18118784.358890004,19156964.27595,18470199.792433333,7390656.686973333,4296.265,184.29635950012687,4621.03,4028.21,0.9641506622017453,7390656.686973333,0.9458066579805502,1.3499454353460119,0.4955017798132042,0,0,1,1,0,2,0,0
10722099.476100001,18133125.508135002,19184964.366675,18490953.100250002,7398959.343100001,4298.535714285715,185.6473662509608,4619.49,4017.44,0.963825251214358,7398959.343100001,0.9451737913900937,1.349489733132911,0.49549570093969475,0,0,1,1,0,2,0,0
10752510.688485002,18183146.782925002,19232329.324725,18587567.195883334,7437611.443353334,4306.410714285714,190.05632670584353,4623.08,4012.31,0.9664750890047559,7437611.443353334,0.9454469334376405,1.3531995110845705,0.4967882044960109,0,0,1,1,0,2,0,0
10783247.24316,18222041.43163,19221892.20375,18638216.722733334,7457874.689093334,4310.22,191.46686177284798,4635.38,4017.95,0.9696348582735386,7457874.689093334,0.9479837488670401,1.3576234397326514,0.49776332006747204,0,0,1,1,0,2,0,0
10773595.601145,18205785.731075004,19204957.981075,18594652.57625,7440446.055500002,4306.996428571428,190.61231333360317,4627.69,4015.9,0.9682214662782718,7440446.055500002,0.9479732134282434,1.3556446547503112,0.49704044162614336,0,0,1,1,0,2,0,0
10751344.466865,18179516.93811,19221954.91145,18535686.4761,7416855.512440002,4303.369285714286,191.1893885827156,4621.54,4006.15,0.9642976773948123,7416855.512440002,0.9457683686106251,1.3501510178384315,0.49558708680384633,0,0,1,1,0,2,0,0
10745511.408090001,18173383.506935004,19230174.814075,18523696.165033337,7412058.568013335,4302.710714285714,191.45049630440784,4625.13,4004.62,0.9632619746896145,7412058.568013335,0.945045153392602,1.3487009340165936,0.495238875565159,0,0,1,1,0,2,0,0
10748790.882134998,18177724.284045,19230015.539325,18575694.973049995,7432861.732219998,4305.495000000001,191.0155465157595,4623.08,4007.69,0.9659739970080682,7432861.732219998,0.9452787100910538,1.3524979557131227,0.49657357169289806,0,0,1,1,0,2,0,0
10746039.649275,18174463.114695,19232051.244975,18580982.978966665,7434977.293586666,4305.677142857143,190.93528501370645,4627.18,4004.1,0.9661467069884491,7434977.293586666,0.9450090831804916,1.3527397541304649,0.49673120570141494,0,0,1,1,0,2,0,0
10731850.085249998,18158303.457099997,19245850.050499998,18500084.279516667,7402612.1748066675,4301.319285714286,190.9949039882735,4625.13,3997.44,0.9612505673156839,7402612.1748066675,0.9434918909506578,1.3458847692544011,0.49459973143777247,0,0,1,1,0,2,0,0
10724270.172704998,18150971.466015,19259722.845374998,18462975.7155,7387766.184200001,4299.524285714287,190.70414463674527,4623.59,3997.95,0.9586314332624323,7387766.184200001,0.9424316025592656,1.3422177518980456,0.4935213327457091,0,0,1,1,0,2,0,0
10729972.638825001,18147543.311690003,19204565.63295,18482515.63901667,7395583.5366066685,4299.047142857143,189.21238638964755,4616.41,4002.56,0.9624021699977716,7395583.5366066685,0.9449598422862859,1.3474972394700746,0.49481852996331016,0,0,1,1,0,2,0,0
10727189.78103,18131132.283715,19141062.878374998,18486966.557316672,7397364.211926669,4297.032857142857,188.56036215904712,4612.82,4002.56,0.9658275862100496,7397364.211926669,0.9472374861794152,1.3522932834876864,0.4959988666328807,0,0,1,1,0,2,0,0
10737764.31945,18154607.778165,19187943.427825004,18501096.302566666,7403017.085026667,4299.853571428573,189.18560227637167,4615.38,4002.05,0.9642042344015209,7403017.085026667,0.9461466178724253,1.3500203127567942,0.49544275109940716,0,0,1,1,0,2,0,0
10755431.6733,18192611.79671,19260181.16155,18524557.033533335,7412403.019413334,4304.395714285713,189.25231780857632,4624.1,4005.13,0.9618059600869079,7412403.019413334,0.9445711670162178,1.34666230994361,0.49461083060421945,0,0,1,1,0,2,0,0
10737037.622805,18166362.56311,19251561.996850003,18503690.37835,7404054.920340001,4302.051428571428,189.28250978958653,4624.1,4004.1,0.9611526784879414,7404054.920340001,0.9436305774088094,1.3457477010399344,0.4945140756991596,0,0,1,1,0,2,0,0
10709674.446434999,18123304.436194997,19218692.538074996,18452462.293016665,7383560.098206666,4296.850714285714,190.18951099455225,4620.51,3994.36,0.9601309899962613,7383560.098206666,0.9430040259132707,1.3443173795531151,0.4941477100362521,0,0,1,1,0,2,0,0
10694854.8333,18102168.825230002,19211811.904149998,18389821.60505,7358499.411020001,4292.637857142857,191.02218510568605,4618.46,3985.64,0.9572143271440529,7358499.411020001,0.9422416227861756,1.3402338698988978,0.49283998237609294,0,0,1,1,0,2,0,0
10665839.55105,18062130.64603,19205056.22315,18344153.581466667,7340229.022586667,4288.498571428571,191.54697826818736,4620.0,3984.62,0.9551731256768442,7340229.022586667,0.9404882982980679,1.3373760693859225,0.49223338605782474,0,0,1,1,0,2,0,0
10671745.02423,18064718.357699998,19178624.9603,18370308.26115,7350692.79146,4289.3035714285725,190.40641610614844,4620.51,3991.28,0.9578532506462699,7350692.79146,0.9419193709190965,1.3411285275066103,0.4932507832150234,0,0,1,1,0,2,0,0
10720231.22403,18127736.87003,19170476.18995,18434024.4505,7376183.730200001,4294.982857142857,188.59844320023163,4621.03,4000.0,0.9615840664491663,7376183.730200001,0.9456070204209328,1.3463519593858337,0.494233448150864,0,0,1,1,0,2,0,0
10751442.561345,18180349.924385004,19225465.879625,18502219.596550003,7403466.505620002,4301.905000000001,189.36963735924354,4625.13,4004.62,0.9623808188782333,7403466.505620002,0.9456389789571473,1.3474672741024865,0.4946348368257222,0,0,1,1,0,2,0,0
10764484.896374999,18204622.306595,19259878.890475,18556985.890783336,7425376.817313335,4306.446428571428,190.47530003378185,4626.67,4007.18,0.9635048068739288,7425376.817313335,0.9452095940020255,1.349040814630716,0.4953218459567836,0,0,1,1,0,2,0,0
10755144.449474998,18181212.438275,19205099.194875,18524369.673683334,7412328.0744733345,4302.527857142857,189.57364894409662,4620.0,4007.18,0.9645547510957775,7412328.0744733345,0.9466867238637239,1.3505110015300879,0.49548534916874504,0,0,1,1,0,2,0,0
10721975.536965,18133338.746120002,19186856.8175,18442508.15815,7379577.77626,4296.007142857142,189.51628864893198,4618.46,4001.54,0.9612052840946802,7379577.77626,0.945091680132827,1.3458215788037142,0.4941696547841083,0,0,1,1,0,2,0,0
10726083.945329998,18144349.985925,19214523.627425,18454676.986250002,7384446.1275,4297.727142857143,190.29345891575585,4622.56,3998.97,0.9604545678097675,7384446.1275,0.9443039201880874,1.3447704254748387,0.493983763462687,0,0,1,1,0,2,0,0
10738221.221265,18156935.814889997,19196537.599349998,18480649.48925,7394836.9247,4299.121428571429,189.72875404704703,4619.49,3998.46,0.9627074358385754,7394836.9247,0.9458443076476382,1.3479246598524521,0.4947504957384836,0,0,1,1,0,2,0,0
10693302.385410002,18095151.789910004,19187076.380149998,18394821.973316666,7360499.918326667,4291.979285714287,190.99612634307846,4618.46,3988.21,0.9587089564278841,7360499.918326667,0.9430906215930538,1.3423265421660162,0.4933938467789429,0,0,1,1,0,2,0,0
10687208.876489999,18092615.867275,19215020.159775,18372068.0388,7351396.753520001,4291.392142857143,191.9629271566544,4621.03,3987.18,0.9561305627594083,7351396.753520001,0.9415871394790104,1.3387165133538885,0.49244792742908694,0,0,1,1,0,2,0,0
10735213.374285,18155173.133105002,19207776.503624998,18466816.063783336,7389302.630513335,4298.6449999999995,189.58749483135367,4623.08,4002.56,0.9614239347431608,7389302.630513335,0.9451991035858687,1.3461276316608337,0.4942547695867369,0,0,1,1,0,2,0,0
10730980.113495002,18143555.991590004,19177912.53465,18472380.20755,7391528.698020001,4297.728571428572,188.83223388791978,4622.05,4002.05,0.9632112032096177,7391528.698020001,0.9460652174113267,1.3486300377498657,0.4949531981723048,0,0,1,1,0,2,0,0
10692300.36876,18088489.978690006,19160447.43505,18392619.930316668,7359618.947126667,4290.916428571429,191.24005533835305,4617.95,3986.67,0.9599264313979583,7359618.947126667,0.9440536313155184,1.3440311853226194,0.49377569421703,0,0,1,1,0,2,0,0
10682685.663434999,18072256.79443,19143379.54925,18369126.184716668,7350219.754886668,4288.607142857143,191.99378105361978,4612.82,3984.1,0.9595550324569194,7350219.754886668,0.9440473531820609,1.343511257948685,0.4935862446386905,0,0,1,1,0,2,0,0
10694616.98466,18090868.362875,19156895.249974996,18405834.057249997,7364905.469899999,4291.575714285715,191.48337256103193,4613.33,3988.72,0.9607942110177307,7364905.469899999,0.944352836240396,1.3452461471898631,0.4941460176927167,0,0,1,1,0,2,0,0
10711408.179059999,18118259.446374997,19181909.371474996,18445228.016266666,7380665.770506667,4295.273571428572,192.1945993223365,4618.97,3989.74,0.9615949934418524,7380665.770506667,0.9445493196478828,1.3463672091568275,0.49450789636746123,0,0,1,1,0,2,0,0
10727807.709705,18144123.526185002,19201899.566225,18459238.602333333,7386270.978933333,4297.544285714285,192.22968332976376,4622.56,3993.33,0.9613235679453859,7386270.978933333,0.9449129479928379,1.3459871244575219,0.4942758846546206,0,0,1,1,0,2,0,0
10710838.742609998,18117431.639905,19181566.582125,18434125.458699998,7376224.029479999,4294.725,191.11162395499196,4620.51,3995.38,0.9610333639733841,7376224.029479999,0.9445230431172084,1.3455808928677864,0.4942257523638185,0,0,1,1,0,2,0,0
10678456.163595,18059434.318825003,19107463.836825,18397104.249316666,7361412.982726667,4288.645,190.39911017011457,4614.36,3989.23,0.9628229264974325,7361412.982726667,0.945150778410418,1.3480866666563407,0.4949862690255064,0,0,1,1,0,2,0,0
10674690.637755,18052318.026515,19096985.880875,18402412.2381,7363536.53724,4288.351428571428,190.41487688942874,4613.33,3986.67,0.9636291482274407,7363536.53724,0.9452967153624414,1.3492154697115004,0.4953635816158259,0,0,1,1,0,2,0,0
10704488.264774999,18108351.452744998,19178502.165225,18442156.985633332,7379437.206253333,4294.6900000000005,190.70076181584295,4617.95,3990.26,0.9616056992746916,7379437.206253333,0.944200506209428,1.3463822132421666,0.49460212370251694,0,0,1,1,0,2,0,0
10720551.779609999,18132807.871145,19193694.158325,18446749.835116666,7381274.651046667,4296.2985714285705,191.06487928962562,4616.92,3989.23,0.9610838686368607,7381274.651046667,0.9447273527216854,1.3456515599921361,0.49419979993175106,0,0,1,1,0,2,0,0
10700842.323435,18090048.06729,19111291.51355,18421340.49726667,7371109.122906667,4291.209285714285,190.76499894089147,4609.23,3986.67,0.9638982527269225,7371109.122906667,0.9465633473521726,1.3495921822910302,0.49517949366408875,0,0,1,1,0,2,0,0
10699508.478464998,18084188.195389997,19090884.45385,18459105.79273333,7386217.907093332,4292.380714285714,189.88311173171346,4608.21,3994.87,0.9669067893294893,7386217.907093332,0.9472682231724506,1.3538044170925334,0.4965452513543429,0,0,1,1,0,2,0,0
10715263.607775,18118113.031000003,19155474.436499998,18511743.360033333,7407276.626013333,4298.022142857143,190.0240319079431,4616.41,4001.03,0.9663944070609378,7407276.626013333,0.9458451729326898,1.3530868197478652,0.4966450673999062,0,0,1,1,0,2,0,0
10704220.295985,18108930.88785,19183185.79935,18505350.600183334,7404719.061073335,4297.9857142857145,190.63402400989187,4617.95,3997.44,0.9646651392392499,7404719.061073335,0.9440001821002358,1.3506656262555332,0.49622687699393964,0,0,1,1,0,2,0,0
10693839.19227,18089501.447815,19155245.957275,18506246.233316664,7405077.364326666,4296.518571428572,190.8097081184416,4616.92,3994.87,0.9661189563732636,7405077.364326666,0.9443627864743662,1.3527011689349298,0.49688204438693645,0,0,1,1,0,2,0,0
10692751.174050001,18085498.598065004,19142485.163325,18509713.505683333,7406464.529273334,4296.1900000000005,191.18993716048064,4624.62,3993.33,0.966944121818887,7406464.529273334,0.9447832109445217,1.35385650367947,0.4971989249893164,0,0,1,1,0,2,0,0
10680475.252349999,18076778.416455,19180723.733275,18469280.75815,7390288.61026,4294.725714285714,192.05326228174638,4628.72,3989.23,0.9629084394823049,7390288.61026,0.9424450645255997,1.3482061327825234,0.495719779708403,0,0,1,1,0,2,0,0
10677828.692669999,18077193.376855,19200442.266475,18454239.64291667,7384271.088166667,4294.4685714285715,192.4071552299277,4622.05,3988.72,0.9611361752399735,7384271.088166667,0.9414988012238555,1.3457247688610492,0.4950485545672784,0,0,1,1,0,2,0,0
10683676.3791,18072514.728150003,19138064.446749996,18476066.096833337,7393003.208733335,4293.847142857143,191.504859111369,4615.9,3994.36,0.9654093363642088,7393003.208733335,0.944323015445698,1.351707712007333,0.49652723785862696,0,0,1,1,0,2,0,0
10660189.507695,18028027.787830003,19072208.88785,18440908.11208333,7378937.5518333325,4288.607142857143,191.25471319789258,4615.38,3990.77,0.9668994409887254,7378937.5518333325,0.9452511711589872,1.353794194251087,0.49705634692544276,0,0,1,1,0,2,0,0
10649830.309275,18020086.964545,19101566.094225,18408168.252916668,7365839.250166668,4287.326428571428,192.3152083580919,4617.44,3981.03,0.963699424545146,7365839.250166668,0.9433826983428386,1.3493138403386868,0.495887621808567,0,0,1,1,0,2,0,0
10673322.821940001,18060850.761010006,19148768.32545,18421109.79566667,7371016.790266668,4290.842857142857,192.45845742573607,4618.46,3983.59,0.9619997214746608,7371016.790266668,0.9431860292029843,1.3469339723355742,0.4950631113117018,0,0,1,1,0,2,0,0
10670867.60316,18056808.01238,19144922.7075,18389005.563449997,7358172.944379999,4289.012142857143,191.62636692937375,4619.49,3986.67,0.9605160514043323,7358172.944379999,0.9431643202876617,1.3448567487682899,0.4943051091336113,0,0,1,1,0,2,0,0
10653357.104505,18031044.924470004,19132843.92565,18368996.97896667,7350168.125586667,4286.666428571429,190.9770545906027,4617.95,3983.08,0.9600766645223998,7350168.125586667,0.9424132133486002,1.3442416195154445,0.49427004404860225,0,0,1,1,0,2,0,0
10659801.88821,18044820.22607,19158755.208949998,18414109.111566667,7368216.106626667,4290.11,191.68576540041474,4620.0,3984.62,0.9611328560095371,7368216.106626667,0.9418576535514915,1.3457202692452481,0.4949553610439505,0,0,1,1,0,2,0,0
10672187.834205,18068970.20273,19196932.118950002,18440025.5727,7378584.485080001,4293.296428571429,193.14718231764323,4625.13,3987.69,0.9605714839454066,7378584.485080001,0.9412425949504979,1.3449341747836965,0.4948229996827889,0,0,1,1,0,2,0,0
10678632.586515,18078940.42352,19203818.2075,18439596.269300003,7378412.713720001,4293.8835714285715,192.6559861739923,4623.59,3987.18,0.9602046879457289,7378412.713720001,0.9414242640798577,1.3444206096960192,0.49458776513273883,0,0,1,1,0,2,0,0
10680053.09373,18081957.163015,19209431.856875,18446812.505683336,7381299.721273335,4294.542857142856,191.90389970088722,4620.0,3990.77,0.9602997445799167,7381299.721273335,0.9413061925901042,1.3445536765165456,0.49466681157529213,0,0,1,1,0,2,0,0
10660959.85302,18056801.471155003,19210941.668975,18420203.44805,7370654.25222,4292.125714285714,193.69508249212902,4625.13,3993.33,0.9588391743335012,7370654.25222,0.9399227680918509,1.3425087715465815,0.49426667396487944,0,0,1,1,0,2,0,0
10645502.375310002,18030340.072855003,19181684.528875,18384257.6992,7356273.439680001,4288.460714285715,194.5261595505596,4627.69,3989.23,0.9584276955198822,7356273.439680001,0.9399768850182179,1.341932774471937,0.4940407810636784,0,0,1,1,0,2,0,0
10660871.203005,18049268.4942,19173867.7843,18384349.487233333,7356310.154893334,4289.1221428571425,193.10991659742726,4621.03,3984.62,0.9588232115737181,7356310.154893334,0.9413472908673237,1.3424865515763267,0.49389576820402425,0,0,1,1,0,2,0,0
10665402.795315,18060827.173715,19201450.566474997,18388121.65703333,7357819.278813333,4290.477142857142,193.1875334054071,4617.95,3983.08,0.9576423194369147,7357819.278813333,0.9405970195422412,1.3408331233472934,0.4934781975821073,0,0,1,1,0,2,0,0
10644013.41393,18027383.575840004,19176828.453,18365843.02341667,7348906.234366668,4287.325,193.88549639081896,4616.92,3978.46,0.9577101379630155,7348906.234366668,0.9400607415361679,1.3409281582095611,0.4936495633660866,0,0,1,1,0,2,0,0
10636734.53823,18006925.236130003,19123062.592450004,18375934.100683335,7352943.333273334,4285.640714285714,193.72106510076676,4615.38,3977.95,0.9609305001144219,7352943.333273334,0.9416339641767629,1.345437076805541,0.4949081638679763,0,0,1,1,0,2,0,0
10650273.37452,18032119.286410004,19158773.935250003,18410803.864,7366893.699600001,4289.341428571429,193.36179076159434,4614.87,3985.13,0.960959397831049,7366893.699600001,0.941193802241801,1.3454774115879395,0.49503526990518854,0,0,1,1,0,2,0,0
10653065.093655,18045169.381325,19205412.948925,18398957.779933333,7362154.445973334,4290.44,193.75553864894496,4617.44,3983.08,0.958008964913313,7362154.445973334,0.9395876792294705,1.3413464367787664,0.493924030953783,0,0,1,1,0,2,0,0
10661835.20754,18052017.285715,19181185.044975,18385965.8757,7356956.708280001,4289.413571428571,195.02267324622048,4620.51,3976.92,0.9585417080638464,7356956.708280001,0.941131491270569,1.3420923954186383,0.49380565529666015,0,0,1,1,0,2,0,0
10679925.285135001,18073722.966730002,19169112.93275,18420016.2292,7370579.209680001,4291.722142857144,194.88928839503328,4624.62,3983.08,0.9609216813433685,7370579.209680001,0.9428565124602354,1.3454245655163315,0.4945922023477459,0,0,1,1,0,2,0,0
10679733.52833,18075767.588650003,19180614.42105,18432459.98475,7375557.6349,4292.785,193.353548814822,4622.56,3987.69,0.9609942403367491,7375557.6349,0.9423977351221653,1.3455261157497296,0.49474637606921856,0,0,1,1,0,2,0,0
10655170.661385,18039883.555930004,19164946.70375,18386883.15153333,7357323.722613334,4288.607857142858,193.7144192648613,4617.95,3977.95,0.9594017367100018,7357323.722613334,0.94129578520556,1.3432965544907027,0.49420688182682715,0,0,1,1,0,2,0,0
10633382.992035002,18009803.877785,19159799.442025,18368751.986116666,7350069.975446667,4286.264999999999,194.9326859182053,4617.95,3975.9,0.9587131661632006,7350069.975446667,0.9399787264099152,1.3423325248984848,0.49418746355913673,0,0,1,1,0,2,0,0
10633394.46498,18016449.057095002,19192948.852275003,18386117.811233334,7357017.534493335,4288.240714285715,194.8773934138477,4622.56,3982.56,0.9579621116456533,7357017.534493335,0.9387014572780731,1.3412808810082308,0.4941256468598456,0,0,1,1,0,2,0,0
10632629.382255001,18020481.617670003,19218212.206650004,18358428.455500003,7345939.842200002,4287.655000000001,194.9028796514525,4627.18,3976.92,0.9552620326018959,7345939.842200002,0.9376773148250236,1.3375004928296235,0.4929933510049676,0,0,1,1,0,2,0,0
10624129.88679,18011659.27797,19230763.81125,18341282.982516665,7339080.476006666,4286.740714285715,194.9802915851565,4626.67,3972.31,0.9537469838710233,7339080.476006666,0.9366065464041653,1.3353792761730545,0.4924836103863807,0,0,1,1,0,2,0,0
10635767.659215,18030706.559310004,19248415.06845,18408451.30888333,7365952.574553333,4291.391428571429,193.63447711224,4624.1,3983.08,0.9563619260816749,7365952.574553333,0.9367372064239786,1.339040320555122,0.4938005646349492,0,0,1,1,0,2,0,0
10661103.33693,18069607.982995,19274017.668775,18471042.119850002,7390993.258940002,4296.777142857144,193.5075164811277,4625.13,3990.26,0.9583389637425299,7390993.258940002,0.9375112285109011,1.3418082219923784,0.4946236954090189,0,0,1,1,0,2,0,0
10664219.188290002,18065730.600285,19233858.412824996,18436211.78125,7377058.6095,4293.845714285714,194.1914876284409,4621.54,3982.56,0.9585290369485049,7377058.6095,0.9392671097255227,1.3420744728752168,0.4942738584805741,0,0,1,1,0,2,0,0
10641438.37602,18012639.053735,19120272.761875004,18388029.765683334,7357782.419273335,4286.411428571429,193.77288962881795,4614.87,3980.0,0.9617033184980138,7357782.419273335,0.9420701931433991,1.3465190850358244,0.49519493265143955,0,0,1,1,0,2,0,0
10625259.973065,17981039.613595,19070131.580875,18403298.929050002,7363891.212620001,4284.652142857142,192.7193723740956,4614.36,3988.72,0.965032614012233,7363891.212620001,0.9428901702821407,1.3511805113872408,0.49669951949579,0,0,1,1,0,2,0,0
10634224.31685,18000251.214735,19106427.294675,18431164.791766666,7375039.506706666,4287.765,192.45128792762077,4616.41,3990.26,0.9646578351622287,7375039.506706666,0.9421045042654713,1.3506556668322929,0.49670748049012664,0,0,1,1,0,2,0,0
10658755.612785,18040697.010855,19145114.302375004,18472747.329533335,7391675.393813334,4292.49,192.48865220727018,4614.87,3990.26,0.9648804931522804,7391675.393813334,0.9423133613057647,1.3509672658437337,0.4967687049753997,0,0,1,1,0,2,0,0
10666651.89819,18054673.21041,19162353.39745,18502237.029766668,7403473.375906668,4294.982857142857,192.27213208770272,4617.44,3995.9,0.9655513937149213,7403473.375906668,0.9421949817923542,1.351906515257116,0.49714441792237685,0,0,1,1,0,2,0,0
10656496.845570002,18041860.689085007,19165991.141625002,18472897.71423333,7391735.649693334,4293.077857142857,192.24581192460607,4624.1,3995.9,0.9638373292426624,7391735.649693334,0.9413476483300918,1.3495066951039176,0.4964784798187671,0,0,1,1,0,2,0,0
10646628.379965002,18028272.881440002,19163841.8741,18449858.172399998,7382518.2429599995,4291.317857142857,192.0404997158736,4625.13,3995.38,0.962743185505725,7382518.2429599995,0.9407441889720629,1.3479748259805462,0.49606908060131966,0,0,1,1,0,2,0,0
10643862.18951,18021162.885160003,19146733.1624,18463330.151049998,7387908.009419999,4291.319285714285,190.88101231860512,4617.44,4001.03,0.964307069746341,7387908.009419999,0.9412134557005625,1.350164434903957,0.4967547834137246,0,0,1,1,0,2,0,0
10654243.273889998,18032085.750014998,19132140.257475004,18475360.289249998,7392720.884699999,4292.014285714285,190.7875510956133,4613.85,4001.03,0.9656713802330942,7392720.884699999,0.942502276658193,1.3520746150625718,0.4971275410263089,0,0,1,1,0,2,0,0
10665930.74703,18052198.047059998,19154785.2551,18476902.078816667,7393337.652526667,4293.443571428571,191.89853325603178,4618.46,3995.9,0.9646102440065827,7393337.652526667,0.9424380282338389,1.3505888678367712,0.49659769320087616,0,0,1,1,0,2,0,0
10655669.383515,18040593.060915,19165169.414475,18442533.351666667,7379587.802666667,4291.5028571428575,191.92983053444192,4619.49,3993.85,0.9622943034219408,7379587.802666667,0.9413218673291991,1.347346355040783,0.4956902405605881,0,0,1,1,0,2,0,0
10647291.577125,18018523.4606,19110673.4555,18396952.837,7361352.468800001,4286.996428571429,190.79109580178246,4615.38,3993.85,0.9626532984218015,7361352.468800001,0.9428513078074376,1.3478491674182989,0.495484803470721,0,0,1,1,0,2,0,0
10656954.670064999,18030678.690135002,19107028.983575,18412641.10735,7367628.853940001,4288.169285714285,191.38322144192733,4620.51,3997.44,0.96365798801986,7367628.853940001,0.9436673124656793,1.3492558148862484,0.495793689506149,0,0,1,1,0,2,0,0
10670041.09902,18062288.369805,19177834.522225,18444021.160783336,7380183.029313335,4292.748571428571,192.98560556451375,4628.72,4000.0,0.9617363805808098,7380183.029313335,0.9418314851383172,1.3465651797218248,0.49527283285980145,0,0,1,1,0,2,0,0
10678614.70509,18078096.467485003,19199717.636825003,18426277.775066666,7373084.442026667,4293.112142857143,191.97018039188768,4624.1,3996.92,0.9597160814346645,7373084.442026667,0.941581371634879,1.3437365436879598,0.49429609052467893,0,0,1,1,0,2,0,0
10672498.179255,18065797.480690002,19178999.54175,18418729.816933334,7370064.748773334,4291.759285714285,190.78712877611167,4618.46,3993.85,0.9603592604941346,7370064.748773334,0.941957240332706,1.3446371125650598,0.4945316202377355,0,0,1,1,0,2,0,0
10656756.360749999,18042841.698675,19169166.088375,18427293.033183333,7373490.648273333,4290.951428571428,191.5662296087977,4622.05,3993.33,0.9612986265666231,7373490.648273333,0.9412429114282655,1.3459523258605401,0.4951974948149841,0,0,1,1,0,2,0,0
10660224.493139999,18047634.042465,19170006.924725004,18425023.325799998,7372582.612319999,4291.062142857143,191.48490191055242,4621.54,3990.77,0.9611380631289651,7372582.612319999,0.9414516183187532,1.3457275231781756,0.4950615580939821,0,0,1,1,0,2,0,0
10665414.209745,18058152.50107,19188001.10705,18432846.850716665,7375712.535286667,4292.344285714286,191.38114389556637,4617.44,3987.69,0.9606444542023276,7375712.535286667,0.9411169199085665,1.3450363715332223,0.4948926282336344,0,0,1,1,0,2,0,0
10643163.410025,18024486.49968,19168009.764900003,18407990.843533333,7365768.387413333,4289.1564285714285,192.41448781980836,4616.41,3986.15,0.9603496173734554,7365768.387413333,0.9403420971062456,1.344623648832943,0.4949382991822346,0,0,1,1,0,2,0,0
10628917.632705,17988455.155665003,19082824.893625,18373150.0015,7351829.6426,4283.81,191.843843268425,4612.82,3986.15,0.9628108052092936,7351829.6426,0.94265158622681,1.348069784609961,0.49561682189205636,0,0,1,1,0,2,0,0
10648525.38975,18009904.2702,19059352.085999995,18391529.21325,7359182.6083,4285.090714285715,190.6228275366337,4611.28,3989.23,0.9649608827342296,7359182.6083,0.9449379070670608,1.351080126195044,0.49613968611953124,0,0,1,1,0,2,0,0
10676504.5245,18061144.75919,19129026.965949997,18447696.477633335,7381653.411053334,4291.757142857144,190.95106588669606,4616.92,3995.38,0.964382376085809,7381653.411053334,0.9441747764451486,1.3502699292892426,0.4960368726978067,0,0,1,1,0,2,0,0
10709345.372669997,18116707.136709996,19187899.86575,18514556.357616667,7408402.030046667,4298.9007142857145,190.28371833600343,4620.0,4002.05,0.9649079100451112,7408402.030046667,0.9441735293317325,1.3510055070661446,0.49630750315625244,0,0,1,1,0,2,0,0
10720820.036535,18133362.994250003,19194681.394350003,18546730.90805,7421274.10622,4301.391428571429,189.67820448091035,4618.46,4005.13,0.9662432278510393,7421274.10622,0.9447076834308203,1.3528750220314878,0.4968578239719861,0,0,1,1,0,2,0,0
10691776.191405,18093371.172420003,19188347.9194,18494462.552233335,7400363.122893334,4296.922142857143,190.69727483926565,4618.46,3999.49,0.9638381912772132,7400363.122893334,0.9429353297334221,1.3495078254728157,0.49607322309047486,0,0,1,1,0,2,0,0
10681508.396654999,18084230.174805,19211094.896325,18459026.357233334,7386186.184893334,4295.312857142858,191.35198234922888,4622.05,3997.44,0.9608523853975396,7386186.184893334,0.9413430245593912,1.3453274101034922,0.49494209588004956,0,0,1,1,0,2,0,0
10710588.260835001,18133339.276815,19262774.645175,18501357.99956667,7403121.815826669,4300.77,190.9472657942128,4626.67,4005.13,0.9604721199497597,7403121.815826669,0.9413669427605622,1.3447948331722104,0.4947401229486265,0,0,1,1,0,2,0,0
10707364.996529998,18132635.396874998,19280743.674174998,18509625.417316668,7406429.397926667,4301.611428571428,190.6957481306336,4627.69,4007.18,0.9600057824588925,7406429.397926667,0.9404531123538177,1.344141867824033,0.4947327901648608,0,0,1,1,0,2,0,0
10696996.167975,18112344.57099,19248415.06845,18503745.310683336,7404076.945273335,4299.707142857143,189.86813538530862,4624.1,4001.03,0.9613126714527157,7404076.945273335,0.940978491298067,1.3459717157918492,0.49527219171286085,0,0,1,1,0,2,0,0
10712968.732785,18126534.072065,19212878.808424998,18557321.864833336,7425511.257933335,4302.122857142856,188.90339240803837,4620.51,4002.56,0.9658792963756603,7425511.257933335,0.9434574720845806,1.3523654305970871,0.4969901890055995,0,0,1,1,0,2,0,0
10703088.093495,18105848.159335002,19175320.173375,18531756.405266665,7415283.2801066665,4299.048571428571,189.03496943525496,4615.9,4003.08,0.9664379127810919,7415283.2801066665,0.9442266411005796,1.3531476632864539,0.4970808918830651,0,0,1,1,0,2,0,0
